id,f1_getrunken,f1_gekauft,f1_weder_noch,f2_grund_nichtkauf,f3_discounter,f3_supermarkt,f3_kaufhaus,f3_getraenkemarkt,f3_kiosk,f3_sonstige,f4_konsumhaeufigkeit,n5_flaschenzahl_splitAB,f5_flaschenzahl_025_AB,f5_flaschenzahl_033_AB,f5_flaschenzahl_050_AB,f5_flaschenzahl_075_AB,f5_flaschenzahl_100_AB,f5_flaschenzahl_150_AB,f6_gebindeart,f7_umweltschutz_mehrweg,f7_muell_einweg,f7_muellbergreduz_mehrweg,f8_info_beimKauf,f8_info_papierwerbung,f8_info_website_LEH,f8_info_website_marken,f8_info_werbespots,f8_info_zeitschriften,f8_info_empfehlung,f8_info_sonstiges,f9_konsum_mahlzeiten,f9_konsum_party,f9_konsum_abends,f9_konsum_sport,f9_konsum_zwischendurch,f9_Konsum_sonstiges,f10_kauf_einkaufzettel,f10_kauf_spontan,f10_kauf_party_pflicht,f10_kauf_weiterempfehlung,f11_assoziation_offen,n11_assoziation_fanta,n11_assoziation_erfrischung,n11_assoziation_sommer,n11_assoziation_sonne,n11_assoziation_suess,n11_assoziation_kuenstlich,n11_assoziation_fruchtig,n11_assoziation_ungesund,n11_assoziation_zuckerhaltig,n11_assozition_orange,n11_assoziation_party,n11_assoziation_mixgetraenk,n11_assoziation_urlaub,n11_assotiation_kindheit,n11_assoziation_sonstige,f12_assozi_erfrischung,f12_assozi_abwechselung,f12_assozi_freizeit,f12_assozi_sommer,f12_assozi_urlaub,f12_assozi_zuckerhaltig,f12_assozi_durst,f12_assozi_party,f12_assozi_sonne,f12_assozi_fruchtig,f12_assozi_sport,f12_assozi_lecker,f12_assozi_spass,f12_assozi_cool,f12_assozi_sonstige,n13_weiterempfehlung_splitAB,f13_weiterempfehlung_NPS_AB,f14_grund_weiterempfehlung_NPS,f15_markennennung_spontan,n15_fanta,n15_sinalco,n15_fritz,n15_mirinda,n15_orangina,n15_bionade,n15_vio,n15_discounter,n15_sonstige_marken,f16_konsum_fanta,f16_konsum_river,f16_konsum_deit,f16_konsum_vilsa,f16_konsum_mirinda,f16_konsum_sinalco,f16_konsum_adelholzener,f16_konsum_orangina,f16_konsum_fritz,f16_konsum_now_sunny,f16_konsum_bluna,f16_konsum_schweppes,f16_konsum_herman,f16_konsum_vio,f16_konsum_sonstige,f17_lieblingsmarke,f17_lieblingsmarke_sonstige,f18_preisoffen_A_fanta,f18_preisoffen_A_fritz,f18_preisoffen_A_vio,f19_preisspanne_B_fanta,f19_preisspanne_B_fritz,f19_preisspanne_B_vio,n20_fanta_splitAB,f20_fanta_AB,n20_fritz_splitAB,f20_fritz_AB,n20_vio_splitAB,f20_vio_AB,f21_preis_guter_deal_fanta_A,f22_preis_zu_teuer_fanta_A,f23_preis_teuer_ok_fanta_A,f24_preis_zu_günstig_fanta_A,f21_preis_guter_deal_fritz_B,f22_preis_zu_teuer_fritz_B,f23_preis_teuer_ok_fritz_B,f24_preis_zu_günstig_fritz_B,f25_auf_party_wichtig,f25_beim_essen_ueblich,f25_zum_mixen,f26_vielfalt_inspirierend,f26_kleine_marken_gut,f26_markentreu,f26_verkostung_beliebt,f26_werbung_animierend,f26_besonders_probieren,f26_LM_innovator,f26_gern_ausprobieren,f27_geschmack_fruchtig,f27_aesthetisch_Flaschen,f27_guenstiger_preis,f27_natuerlich_zutaten,f27_geringer_zuckergehalt,f27_hoher_fruchtgehalt,f27_beliebt_kinder,f27_bioprodukt,f27_leicht_oeffnen,f27_nostalgie,f27_wiederverschliessbar,f27_umweltfreundliche_produktion,n28_Eigenschaften_splitAB,f28_fruchtanteil_AB,f28_qualitaet_AB,f28_vertrauen_AB,f28_regio_global_AB,f28_modern_traditionell_AB,f28_aufdringlich_dezent_AB,f28_preis_AB,f28_passen_produkt_AB,f28_cool_AB,f29_geschmack_river_orange,f29_geschmack_fanta,f29_geschmack_fritz,f29_geschmack_hermannsbrause,f29_geschmack_vio,f29_geschmack_orangina,f29_preis_river_orange,f29_preis_fanta,f29_preis_fritz,f29_preis_hermannsbrause,f29_preis_vio,f29_preis_orangina,f29_natürlich_river_orange,f29_natürlich_fanta,f29_natürlich_fritz,f29_natürlich_hermannsbrause,f29_natürlich_vio,f29_natürlich_orangina,f29_vielfalt_river_orange,f29_vielfalt_fanta,f29_vielfalt_fritz,f29_vielfalt_hermannsbrause,f29_vielfalt_vio,f29_vielfalt_orangina,f29_verpack_river_orange,f29_verpack_fanta,f29_verpack_fritz,f29_verpack_hermannsbrause,f29_verpack_vio,f29_verpack_orangina,f29_zucker_river_orange,f29_zucker_fanta,f29_zucker_fritz,f29_zucker_hermannsbrause,f29_zucker_vio,f29_zucker_orangina,f29_umwelt_river_orange,f29_umwelt_fanta,f29_umwelt_fritz,f29_umwelt_hermannsbrause,f29_umwelt_vio,f29_umwelt_orangina,f30_PET_Dose_leicht_A,f30_PET_Dose_praktisch_A,f30_PET_Dose_modern_A,f30_PET_Dose_umweltfreundlich_A,f30_PET_Dose_mitnahme_A,f30_PET_Dose_besuch_A,f30_PET_Dose_sport_A,f31_farbe_transparent_B,f31_farbe_braun_B,f31_farbe_gruen_B,f31b_farbe_egal_B,f32_verschluss_leicht_zu_oeffnen_A,f32_verschluss_modern_A,f32_verschluss_umweltfreundlich_A,f32_verschluss_verletzungsgefahr_A,f32_verschluss_hochpreisig_A,f32_verschluss_leicht_zu_oeffnen_B,f32_verschluss_modern_B,f32_verschluss_umweltfreundlich_B,f32_verletzungsgefahr_B,f32_verschluss_hochpreisig_B,f33_klassische_marken,f33_preisguenstige_marken,f33_hochpreisig_inhaltsstoffe,f33_preis_teils_teils,f33_trendmarken,f33_gefuehl_urlaub,f33_durstloescher,f34_0_zucker,f34_100_geschmack,f34_ohne_konservierungsstoffe,f34_natuerlich_mineralwasser,f34_ohne_kunstfarbstoffe,f34_zuckerfrei,f34_vitamin_e,f34_fruchtanteil,f34_geschuettelt,f34_bio,n35_siegel_splitAB,f35_siegel_produktwertigkeit_AB,f35_siegel_vertrauen_AB,f35_siegel_regionalitaet_AB,f35_siegel_modern_traditionell_AB,f35_siegel_kontrolle_AB,f35_siegel_aufdringlich_dezent_AB,f35_siegel_aussehen_AB,f36_zufallswahl_choiceset,n36_choiceset_antwort,f36_choiceset_1,f36_choiceset_2,f36_choiceset_3,f36_choiceset_4,f36_choiceset_5,f36_choiceset_6,f37_zufallswahl_choiceset,n37_choiceset_antwort,f37_choiceset_1,f37_choiceset_2,f37_choiceset_3,f37_choiceset_4,f37_choiceset_5,f37_choiceset_6,f38_fastfood,f38_preisbereit_qualitaet,f38_gut_essen_restaurant,f38_gedanken_ernaehrung,f38_hausmannskost,f38_ueberschaetzung_ernaehrung,f38_herkunft_egal,f39_geburtsjahr,f40_schulabschluss,f40_schulabschluss_sonstige,f41_erwerbstaetig,f42_berufsstellung,f43_markenprodukte,f43_eigenmarken,f43_marken_gleich_gut,f43_preisvergleich,f43_preis_kleinere_produkte,f43_bestmoeglicher_preis,f43_hoher_preis_gleich_qualitativ,f43_qualitaet_zahlungsbereit,f43_preis_indikator_qualitaet,f43_hochpreis_topqualitaet,f44_studiengang,f44_sonstiger_studiengang,f45_semester,f46_LM_allergie,f46_LM_allergie_welche,f47_diaet,f47_diaet_sonstiges,f48_haushaltsgröße,n48_haushaltsgröße,f49_kinder_unter_12,f50_wohnlage,f51_plz,f52_hh_einkommen,f53_geschlecht,jahr,FAC1_3_qualitaet,FAC2_3_inno,FAC3_3_geschmack,FAC4_3_preis,FAC5_3_frische,FAC6_3_partymix,FAC7_3_mehrweg,FAC8_3_haendling,FAC9_3_kinder,CLU4_1,CLU3_1
214,1,1,0, ,1,1,0,0,0, ,4,2, ,1, , ,4, ,2,1,-2,2,1,0,0,0,1,0,1, ,0,1,0,0,1, ,-2,0,1,0,Mischgetränk für Spirituosen,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0, ,2,8,schmeckt gut,"fritz, fanta, sinalco, die limo, river",1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1, ,1, , , , ,3,3,3,2,5,2,3,2,1, , , , ,.5,.7,.65,.4,1,-2,2,-2,-2,2,2,-2,0,0,0,1,1,2,0,-1,-1,-2,-2,0,0,0,1,2,-2,2,2,-2,-2,-2,1,2,0,5,10,8,3,6,7,10,2,3,5,4,4,2,2,2,2,4,2,4,6,8,5,5,5,1,10,7,2,6,6,0,0,0,0,0,0,5,5,5,5,5,5, , , , , , , ,0,-2,-2,2, , , , , ,2,2,2,-2,-2,2,-2,-2,2,-2,-2,-2,2,2,1,-1,1,2,-1,-1,-2,0,2,-1,-2,-1,0,-2,0,-2,4,1, , , ,1, , ,1,2, , , , , ,2,1,-1,0,0,-2,-1,-1,1994,4, ,3, ,0,0,1,2,0,1,1,0,1,1,2, ,1,0, ,0, ,2,2,0,3,49090,1,1,1,1.11053877233607,-.394458096126134,-1.60041304265227,.803010565088288,-1.54466922630758,1.02825743304886,.316763480378521,-.0611439087215959,-.67620217620598,1,1
215,1,0,0, , , , , , , ,1,2, , , , , , ,2,2,-2,2,1,1,0,0,0,0,1, ,0,1,1,0,0, ,-1,0,2,1,"Sonne, Party, Mixgetärnke",0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0, ,2,6,"Bekannte Marke, Glasflasche, kleines Gebind",FantaVilsaSinalcoGut und GünstigVio,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,Gut und Günstig, , , , , ,4,4,6,2,5,2,5,2,5, , , , ,.6,1.2,.9,.3,2,-2,2,-1,0,1,0,1,0, ,1,1,1,1,2,-1,0,0,-1,1,1,1,0,2, , , , , , , , , ,3,5,6,6,7,5,9,7,6,6,4,7,3,5,6,5,10,4,1,7,6,5,5,4,1,6,8,5,8,4,1,2,4,4,6,4,3,2,9,4,9,3, , , , , , , ,1,-1,1,1, , , , , ,2,1,-1,-2,-1,1,0,-2,1,-1,1,-1,-2,-1,0,0,1,-2,0,0,-2,0,2,-1,-1,0,0,-2,-1,0,2,1, ,1, , , , ,6,1,1, , , , , ,-2,0,-2,1,0,-1,1,1995,4, ,3, ,1,-1,0,1,1,1,-1,-1,-1,0,2, ,1,1,"Lactose, Fructos",4,wenig Zuckeraustauschstoffe,6,6,0,1,49406,4,2,1, , , , , , , , , , , 
218,1,1,0, ,1,1,0,0,1, ,1,2, , , , ,1, ,2,1,0,2,1,0,0,0,0,0,1, ,0,1,0,0,0,Frühstück,-2,-2,0,0,Vodkapartyfeiern,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0, ,2,0,Ich mag keine Fanta,freewayFantaSinalcoBillig Marken,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,vILSA oRANGE IST DOPPELT, ,Keine- mag ich nicht, , , ,3,4,4,2,1,2,2,2,2, , , , ,.99,2,1.5,.39,-2,-2,-2,-2,-2,-2,-2,-1,-1,0,-2,-2,-2,0,2,2,2,1,-2,-1,0,0,0,2,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,1,-1, , , , , ,2,-1, ,-2,-2,0,0,-1,1,-1,-2,1,2,2,2,2,2,2,2,-2,2,-2,2,-1,-1,-1,-1,-1,-1,0,4,2, , , ,2, , ,5,2, ,2, , , , ,-2,2,2,2,2,-2,0,1988,0, ,3, ,2,2,2,0,1,-1,-1,1,-2,-1, , ,3,0, , , ,15,15,17,3,12345,7,2,1,-.916194953683433,-2.00434146088794,1.84352466288572,-.385740597669792,.82212322970861,-2.6134223756615,-.557171322661983,-.778144239670161,1.63383507266158,2,2
217,0,0,1,ich habe kein Bedürfnis und mag es nicht gerne, , , , , , , ,1, , , , , , , , , , ,0,0,0,0,0,0,0, ,0,0,0,0,0, , , , , ,"frische, Obst, Sommer, draußen sein, Frühstück",0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0, ,1,7,"ich mag die Marke Fritz. Es sieht fruchtig, lecker, frisch aus.","gut und günstig, ja,",0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1, , , ,1,1.5,1.3, , , ,1,2,1,9,1,6,1,1.8,1.5,.55, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,-1,0,-1,-2,2,1,1,-1,1,5,3,7,1,7,0,10,5,2,5,3,10,0,1,2,4,8,0,0,4,5,1,7,1,1,4,6,0,7,0,0,0,0,1,5,0,0,0,1,0,8,0,0,0,-2,2,2,2,0, , , , ,-1,-1,-2,1,1, , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , ,2,2, ,2, , , , ,6,3,3, , , , , ,-2,1,-1,1,1,0,1,1992,4, ,3, ,0,-1,-1,1,1,0,1,1,1,1,4, ,3,0, ,0, ,4,4,0,1,29378,0,2,1, , , , , , , , , , , 
219,1,1,0, ,1,1,1,1,1, ,4,2, , , , , , ,2,2,1,-1,1,0,0,0,0,0,0, ,0,0,1,0,0, ,2,0,1,-2,Fanta,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0, ,2,10,"0,65 ct sind unschlagbar günstig",Fanta SinalcoSchweppesBig Boy,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0, ,1, , , , ,5,5,4,2,9,2,5,2,1, , , , ,1.9,1.5,1.7,.5,2,0,-1,2,1,-1,1,-1,1,0,1,2,1,0,1,0,0,1,1,-2,1,-1,-1,2,1,0,1,-1,0,0,-1,-1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,0,1, , , , , ,2,1,2,1,2,1,0,0,1, ,0,-1,1,1,2,1,1,1,1,0,1,1,2,-2,-2,-2,-2,-2,-2,-2,2,1, ,1, , , , ,1,1, , , , , ,1,2,1,0,0,1,1,1,1994,4, ,3, ,2,2,1, ,1,2,2,1,0,1,1, ,1,0, ,0, ,4,4,0,2, ,0,1,1, , , , , , , , , , , 
220,1,1,0, ,0,1,0,0,0, ,5,2, , , , ,20, ,5,1,-1,1,1,0,0,0,0,0,0, ,1,1,0,0,0, ,-1,-1,1,-2,"Frische, süßer geschmack",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0, ,2,3,"Empfehle selten Getränke weiter, da jeder seine eigenen Favoriten finden sollte","Fanta, Sinalco, Pepsi, Vilsa",1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0, ,1, , , , ,5,6,3,2,9,2,9,2,5, , , , ,.9,1,.99,.7,2,0,1,-1,1,2,0,-1,0,0,1,1,1,0,0,0,2,2,-2,0,1,2,2,2,1,2,1,-1,2,0,1,1,1,4,8,9,3,7,2,9,1,2,8,1,7,1,5,4,3,10,3,0,8,2,4,7,4,1,9,10,2,5,3,1,1,6,4,9,6,3,7,9,6,9,4, , , , , , , ,1,2,1,0, , , , , ,2,2,1,-1,-2,2,-2,1,0,-1,1,0,-1,1,0,0,1,-1,0,1,-1,-1,2,-1,-1,1,-1,-1,-1,-2,2,1, ,1, , , , ,3,1, , , ,1, , ,0,1,1,-1,2,0,-1,1994,6, ,3, ,0,-1,0,1,1,0,1,0,1,1,4, ,3,0, ,0, ,4,4,0,1,29640,6,1,1,.892587187097746,.138337969690314,.318347198211174,.187733904321346,1.69859981570428,.657500689933164,.00220098897236192,.820578972644266,2.21047867460799,4,3
221,1,0,0, , , , , , , ,5,2, , , , , , ,5,2,-2,-1,1,0,0,0,0,0,1, ,1,1,0,0,0, ,-2,0,1,0,frisch,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0, ,2,8,bekannte marke mit der gleichbleibende Qualität assozeiert wird,deit Sinalco fanta vilsa,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0, , , , , , ,3,5,2,2,8,2,7,2,2, , , , ,.8,1,.9,.75,1,2,0,-2,0,1,-1,-1,0,-1,-1,1,1,0,0,-1,1,-2,-2,1,0,1,1,2,0,1,1,-2,1,0,1,1,1,4,8,10,5,8,2,10,4,1,5,2,2,1,4,1,5,4,2,4,6,2,1,4,2,2,8,10,1,6,2,1,2,2,5,8,2,4,4,4,5,5,2, , , , , , , ,1,-2,0,-2, , , , , ,2,1,-1,-1,-1,1,0,0,1,0,-1,0,0,1,0,1,1,-1,0,-1,-1,-2,2,-2,-2,-2,-2,-2,1,-2,3,2, , ,2, , , ,6,2,2, , , , , ,-1,0,-1,0,1,-1,-2,1994,4, ,3, ,0,0,-1,1,1,1,-1,0,-1,0,1, ,1,0, ,0, ,7,7,0,2,26954,7,1,1,-.868618930486581,-.95074671853944,-.0798669368362524,.106410607793144,2.05842027256109,.287560978702916,.543121993300243,.998217983144956,-.768112438881737,3,2
222,0,0,1,Da sie mir nicht schmeckt und zu viel Zucker hat, , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,Fanta,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0, ,2,2,"Da ich es nicht mag, jedoch weiß wie gerne andere bzw Freunde dieses Produkt trinken und der Preis niedrig ist.",FantaFritzlimon,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0, , , , , , ,4,4,6,2,1,2,1,2,4, , , , ,.7,.9,.85,.3, , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , ,1,4,4,0,5,4,10,6,3,10,1,4,0,3,5,0,8,4,1,6,5,0,5,4,1,4,7,0,5,8,1,1,4,1,4,2,0,2,3,1,10,3, , , , , , , ,1,-2,0,0, , , , , ,2,2,2,2,-1, , , , , , , , , , , , , , , , , ,2,2,2,1,2,2,0,2,1,3,3, , , , , ,5,3, ,3, , , , ,-2,2,2,2,2,2,2,1994,4, ,3, ,2,-1,2,2,2,2,2,2,2,2,1, ,2,0, ,0, ,2,2,0,2,49090,2,2,1, , , , , , , , , , , 
223,1,1,0, ,0,1,0,0,1, ,1,2, , ,1, , , ,2,2, , ,0,0,0,0,0,0,0,erfahrung,0,1,0,0,1, , ,2, , ,Fanta,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0, ,2,10,Gute Qualität,FantaOranginaMiranda,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1, ,1, , , , ,6,5,5,2,10,2,4,2,10, , , , ,.5,.8,.75,.45,2, ,2,0,0,2,-2,-2,-2,-2,-2,2,2,-1,1,1,1,-2,-2,2,2,2,0,2,-2,2,2,-2,0,0,1,2,1,0,9,8,0,9,0,10,0,1,0,1,0,0,1,1,0,2,0,0,4,6,0,4,0,0,7,9,0,9,0,0,0,0,0,1,0,0,6,6,0,8,0, , , , , , , ,-1,2,2, , , , , , ,2,2,-1,-1,-1,2,-2,2,-2,2,2,0,1,1,1,2,1,1,1,1,1,-1,2,0,0,0,0,0,0,0,1,1,1, , , , , ,5,1, ,1, , , , ,-2,0,1,2,0,-2,2,1989,4, ,3, ,2,0, ,0,2,1,1,1,1, ,4, ,3,0, ,4, ,4,4, ,1,48163,2,2,1, , , , , , , , , , , 
224,1,1,0, ,1,1,0,1,0, ,3,2, , , , ,2,1,4,2,-1,1,1,0,0,0,1,0,1, ,0,1,0,0,0, ,0,1,1,1,"Zu erst an Fanta, die haben eine sehr dominante Werbung. Am liebsten trinke ich aber die Fritzlimo wenn ich Fahrer bin, die schmeckt gut und hat keinen ekligen Nachgeschmack",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0, ,2,0,"Fanta schmeckt mir nicht, daher würde ich es erstmal nicht weiterempfehlen.",FantaFritzlimo (von Fritzcola)Freeway,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0, ,3, , , , ,3,4,3,2,3,2,8,2,6, , , , ,.89,1,.95,.5,1,-1,2,-1,2,2,2,0,2,1,2,1,-1,1,1,2,0,-2,0,1,-1,2,2,2,-2,1,0,-2,1,1,2,2,0,6,4,8,4,3,5,3,2,4,5,2,3,2,2,6,3,7,3,7,8,9,4,7,3,4,5,7,6,5,6,2,2,2,3,6,3,5,3,5,6,3,2, , , , , , , ,-1,-1,2,0, , , , , ,2,2,-1,-2,1,-1,1,-2,0,1,-1,-2,0,0,1,1,1,-1,0,1,0,0,2,2,-1,1,0,1,0,0,5,2, , , , ,2, ,3,2, , , ,2, , ,0,-1,-1,1,2,-1,1,1991,4, ,3, ,-2,0,1,1,1,2,-1,-2,-1,-2,3, ,1,0, ,0, ,4,4,0,3,49074,0,1,1,-1.83027257460429,1.82475971729824,.522933451341318,.305318069839783,-.453808017862046,1.26544760642663,-.373939002908984,1.41849304707497,-.714432699014813,1,1
225,1,0,0, , , , , , , ,2,1, , , , , , ,3,-1,-1,0,1,0,0,0,1,0,0, ,0,1,1,0,0, ,2,0,-1,-1,Frühstück mit der Familie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0, ,1,2,Zu teuer,"Fanta, River, Fritz-""Cola""",1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0, , , ,2,2,2, , , ,1,8,1,2,1,9,1,1.4,1.3,.7, , , , ,-1,-2,2,-2,-2,2,1,-1,-1,0,1,1,0,1,-1,2,2,-2,-2,0,1,2,-1,1,-1,1,1,-1,1,2,2,2,-2,3,6,5,5,7,6,10,7,3,5,5,4,1,4,5,5,7,5,1,3,4,4,6,4,1,6,6,4,7,5,1,1,2,2,4,1,1,3,6,4,7,5,0,1,-1,1,1,1,1, , , , ,-2,-2,-2,-1,-1, , , , , ,2,1,1,-1,-2,1,1,2,1,0,0,0,2,1,-1,-1,-1,1, , , , , , , ,6,2, , , , , ,2,2,1, , , , ,1, ,0,-1,-1,2,0,2,-1,1993,4, ,5, ,-1,-1,1,2,2,2,-2,-2,-2,-2,1, ,1,0, ,0, ,4,4,0,1,48291,0,1,1,-2.40167831201118,-.83197659817156,.342135822429771,2.03483874106093,.940388125017408,.707944161029508,-1.14611405822376,.179732583376668,.00892901741522321,3,2
226,1,0,0, , , , , , , ,2,1, , , , , , ,5,2,-2,2,0,0,0,0,0,0,0,Gar nicht,0,1,0,0,0, ,-1,-1,1,-2,Korn,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0, ,1,7,Markenname Fritz Kola,Fanta Fritz Kola,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0, , , ,.99,.99,.99, , , ,1,10,1,10,1,1,1.5,2,1,.5, , , , ,2,-2,1,0,2,-2,2,0,2,-1,2,2,1,1,1,2,2,-2,-2,-2,-2,-2,-2,1,0,0,0,0,2,0,0,1,2,0,2,8,0,0,0,0,6,1,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,3,10,0,0,0,0,3,5,0,0,0,0,6,3,0,0,0,-2,2,-2,-2,2,2,-2, , , , ,-2,-1,-2,-2,2, , , , , ,0,-2,0,1,0,1,-2,2,2,2,2,2,2,2,-2,-2,-2,1, , , , , , , ,4,2, , , ,2, , ,2,2, , , , ,2, ,-1,1,2,2,2,2,-2,1996,6, ,3, ,2,-2,1,0,-1,2,0,1,0,1,3, ,1,0, ,0, ,4,4,0,3,41751,2,1,1,.745790056550627,1.26797653546944,1.33281843963047,-.287721103062055,-.278183449095884,1.38597403896869,.672852526648452,-2.70428278689575,-1.0150964915501,4,3
227,1,0,0, , , , , , , ,1,1, , , , , , ,2,1,-2,1,1,0,0,0,0,0,0, ,0,1,0,0,0, ,-2,-1,1,-1,Mix mit Colagetränk oder Korn,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0, ,1,9,"Gutes Image, Glasflasche, beliebte Marke, erfrischender und natürlicher Geschmack","Coca Cola, Fritz, Discount-Marken (ja!, Gut & Günstig), Sinalco",0,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1, , , ,1,.99,.99, , , ,1,6,1,8,1,6,1,1.2,1.1,.5, , , , ,0,-2,1,-1,1,-1,1,0,1,0,2,1,2,0,0,2,1,-1,1,2,1,2,0,1,2,1,1,0,2,-1,1,2,2,6,8,8,7,9,8,10,6,7,7,6,6,4,5,6,4,6,5,3,9,9,5,6,4,2,3,8,5,8,8,1,1,3,2,5,3,1,1,6,1,6,3,0,2,2,0,0,0,2, , , , ,-2,-1,1,-2,1, , , , , ,0,0,1,1,0,1,-2,1,2,2,1,2,2,0,1,-1,2,1, , , , , , , ,3,1, , ,1, , , ,2,1, , , , ,1, ,-1,1,0,2,-1,-2,-2,1993,4, ,3, ,0,-2,-1,2,2,1,0,0,0,-1,5, ,2,0, ,1, ,3,3,0,3,49074,0,2,1,-.153472342216775,1.00714289252584,.163077070362924,1.43175701844321,-.583113320515787,.241098494586228,.27249511877341,1.3607457030978,1.15553740147811,3,2
228,1,1,0, ,1,0,0,0,0, ,3,2, , , , ,2, ,2,0,-2,1,1,0,0,0,0,0,0, ,1,1,0,0,0,mit Vodka mischen,-1,2,1,-1,Sommer und Frühstück,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0, ,2,9,bewährtes Produkt,FantaMezzomixRiver,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,1, ,7, , , , ,3,4,5,2,6,2,6,2,6, , , , ,.89,1.45,1.2,.45,2,-1,2,0,1,1,2,-2,0,1,1,1,1,1,1,-1,1,-2,-1,-2,-1,0,-1,2,-2,0,1,-2,0,2,1,0,1,3,4,5,0,6,4,8,3,0,3,0,5,0,2,3,1,5,2,1,6,0,1,4,3,1,3,8,2,1,4,0,0,0,1,5,2,0,5,9,2,3,3, , , , , , , ,-1,1,0,1, , , , , ,1,2,1,-1,-1,-2,0,-2,2,-2,0,0,-2,1,1,1,1,-1,0,-1,-2,1,2,1,0,0,1,0,1,-1,1,2,2, , , , , ,5,1, ,1, , , , ,-2,1,0,1,1,-2,2,1994,4, ,3, ,-1,0,1,2,1,2,-2,0,-1,0,1, ,1,0, ,0, ,1,1,0,2,49090,0,1,1,-.801247078332543,.480145867642103,-.290510205230462,1.40257363243086,.990830535624661,1.57942209511168,.108000678989627,-1.60920222356615,-1.23099583862092,4,3
